Country,Sex,Economic Activity,Currency,Year,Earning
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2013,431.98
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2013,171.94
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2013,1475657.23
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2013,354.4
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2013,141.06
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2013,2645921.61
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2013,635.46
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2013,252.93
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2013,2776367.95
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2013,666.79
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2013,265.4
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2013,1734441.69
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2013,416.55
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2013,165.8
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2013,3994819.51
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2013,959.42
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2013,381.87
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2013,1603925.07
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2013,385.21
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2013,153.32
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2013,2892305.3
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2013,694.63
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2013,276.48
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2013,2336240.63
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2013,561.09
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2013,223.32
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2013,2561200.91
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2013,615.11
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2013,244.83
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2013,1476259.31
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2013,354.55
Indonesia,Sex: Male,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2013,141.12
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2013,1097995.99
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2013,263.7
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2013,104.96
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2013,1029964.27
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2013,247.36
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2013,98.46
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2013,1341639.69
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2013,322.22
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2013,128.25
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2013,532211.44
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2013,127.82
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2013,50.87
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2013,1643509.32
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2013,394.72
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2013,157.1
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2013,1149280.39
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2013,276.02
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2013,109.86
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2013,2333741.25
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2013,560.49
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2013,223.08
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2013,1738192.92
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2013,417.46
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2013,166.16
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2013,2007152.21
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2013,482.05
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2013,191.87
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2013,1167845.79
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2013,280.48
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2013,111.64
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2013,2442769.48
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2013,586.67
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2013,233.51
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2013,1147807.32
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2013,275.66
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2013,109.72
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2013,2744943.03
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2013,659.24
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2013,262.39
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2013,2818192.9
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2013,676.84
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2013,269.39
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2013,2045490.55
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2013,491.26
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2013,195.53
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2013,2926826.4
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2013,702.93
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2013,279.78
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2013,1574350.65
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2013,378.11
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2013,150.49
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2013,2331420.08
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2013,559.93
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2013,222.86
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2013,1932712.39
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2013,464.17
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2013,184.75
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2013,2139255.55
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2013,513.78
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2013,204.49
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2013,1413915.77
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2013,339.58
Indonesia,Sex: Female,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2013,135.16
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2013,877959.84
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2013,210.86
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2013,83.93
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2013,608507.46
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2013,146.14
Indonesia,Sex: Female,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2013,58.17
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: Local currency,2012,1416851.82
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2012,369.62
Indonesia,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,150.94
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: Local currency,2012,764266.52
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2012,199.38
Indonesia,Sex: Total,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2012,81.42
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2012,1280319.35
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2012,334
Indonesia,Sex: Total,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2012,136.4
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: Local currency,2012,1253969.76
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2012,327.13
Indonesia,Sex: Total,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2012,133.59
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2012,2375065.73
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2012,619.59
Indonesia,Sex: Total,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2012,253.03
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2012,1529690.61
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2012,399.05
Indonesia,Sex: Total,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2012,162.96
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2012,1794645.69
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2012,468.17
Indonesia,Sex: Total,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2012,191.19
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: Local currency,2012,1514927.8
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2012,395.2
Indonesia,Sex: Male,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,161.39
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: Local currency,2012,872698.4
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2012,227.66
Indonesia,Sex: Male,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2012,92.97
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2012,1456902.31
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2012,380.07
Indonesia,Sex: Male,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2012,155.21
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: Local currency,2012,1244301.42
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2012,324.6
Indonesia,Sex: Male,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2012,132.56
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2012,2377486
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2012,620.22
Indonesia,Sex: Male,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2012,253.28
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2012,1584000.93
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2012,413.22
Indonesia,Sex: Male,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2012,168.75
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2012,2100369.59
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2012,547.93
Indonesia,Sex: Male,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2012,223.76
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: Local currency,2012,1214266.18
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: 2017 PPP $,2012,316.77
Indonesia,Sex: Female,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,129.36
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: Local currency,2012,511295.94
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: 2017 PPP $,2012,133.38
Indonesia,Sex: Female,Economic activity (Aggregate): Agriculture,Currency: U.S. dollars,2012,54.47
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: Local currency,2012,984018.84
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: 2017 PPP $,2012,256.7
Indonesia,Sex: Female,Economic activity (Aggregate): Manufacturing,Currency: U.S. dollars,2012,104.83
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: Local currency,2012,1687478.5
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: 2017 PPP $,2012,440.22
Indonesia,Sex: Female,Economic activity (Aggregate): Construction,Currency: U.S. dollars,2012,179.77
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: Local currency,2012,2346782.6
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: 2017 PPP $,2012,612.21
Indonesia,Sex: Female,"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply",Currency: U.S. dollars,2012,250.01
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: Local currency,2012,1392129.1
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: 2017 PPP $,2012,363.17
Indonesia,Sex: Female,"Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services",Currency: U.S. dollars,2012,148.31
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: Local currency,2012,1490049.52
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: 2017 PPP $,2012,388.71
Indonesia,Sex: Female,"Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities",Currency: U.S. dollars,2012,158.74
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2012,1416851.82
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: 2017 PPP $,2012,369.62
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Total,Currency: U.S. dollars,2012,150.94
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: Local currency,2012,764266.52
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: 2017 PPP $,2012,199.38
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): A. Agriculture; forestry and fishing,Currency: U.S. dollars,2012,81.42
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: Local currency,2012,2500809.02
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: 2017 PPP $,2012,652.39
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): B. Mining and quarrying,Currency: U.S. dollars,2012,266.42
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: Local currency,2012,1280319.35
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: 2017 PPP $,2012,334
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): C. Manufacturing,Currency: U.S. dollars,2012,136.4
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: Local currency,2012,2139809.07
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: 2017 PPP $,2012,558.22
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply",Currency: U.S. dollars,2012,227.96
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: Local currency,2012,1424937.81
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: 2017 PPP $,2012,371.73
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities",Currency: U.S. dollars,2012,151.81
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: Local currency,2012,1253969.76
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: 2017 PPP $,2012,327.13
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): F. Construction,Currency: U.S. dollars,2012,133.59
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: Local currency,2012,1205853.24
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: 2017 PPP $,2012,314.57
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles,Currency: U.S. dollars,2012,128.46
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: Local currency,2012,1588176.37
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: 2017 PPP $,2012,414.31
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): H. Transportation and storage,Currency: U.S. dollars,2012,169.2
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: Local currency,2012,1246914.65
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: 2017 PPP $,2012,325.29
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): I. Accommodation and food service activities,Currency: U.S. dollars,2012,132.84
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: Local currency,2012,2487309.99
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: 2017 PPP $,2012,648.87
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): J. Information and communication,Currency: U.S. dollars,2012,264.98
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: Local currency,2012,2424732.29
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: 2017 PPP $,2012,632.55
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): K. Financial and insurance activities,Currency: U.S. dollars,2012,258.32
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: Local currency,2012,2160308.07
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: 2017 PPP $,2012,563.56
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): L. Real estate activities,Currency: U.S. dollars,2012,230.15
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: Local currency,2012,2764255.72
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: 2017 PPP $,2012,721.12
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities",Currency: U.S. dollars,2012,294.49
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: Local currency,2012,1431254.07
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: 2017 PPP $,2012,373.37
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): N. Administrative and support service activities,Currency: U.S. dollars,2012,152.48
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: Local currency,2012,2493551.18
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: 2017 PPP $,2012,650.5
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security,Currency: U.S. dollars,2012,265.65
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: Local currency,2012,1893289.58
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: 2017 PPP $,2012,493.91
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): P. Education,Currency: U.S. dollars,2012,201.7
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: Local currency,2012,2209049.21
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: 2017 PPP $,2012,576.28
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): Q. Human health and social work activities,Currency: U.S. dollars,2012,235.34
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: Local currency,2012,1341124.82
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: 2017 PPP $,2012,349.86
Indonesia,Sex: Total,"Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation",Currency: U.S. dollars,2012,142.88
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: Local currency,2012,987757.24
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: 2017 PPP $,2012,257.68
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): S. Other service activities,Currency: U.S. dollars,2012,105.23
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: Local currency,2012,633531.57
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: 2017 PPP $,2012,165.27
Indonesia,Sex: Total,Economic activity (ISIC-Rev.4): T. Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Currency: U.S. dollars,2012,67.49
Indonesia,Sex: Male,Economic activity (ISIC-Rev.4): Total,Currency: Local currency,2012,1514927.8
